678910,0
678910,1
210896,1
674910,1
560891,1
978510,1
679101,1
310896,2
576892,2
210496,2
521089,2
210859,2
211910,2
671910,2
601191,2
974510,2
674101,2
562891,2
520896,2
860491,2
564891,2
390851,2
609101,2
910856,2
974810,2
578310,2
107951,2
210961,2
560910,2
975101,2
671011,2
110896,3
536892,3
310496,3
531089,3
610859,3
311910,3
576893,3
102897,3
876492,3
150689,3
379852,3
576910,3
210196,3
210119,3
210459,3
211410,3
821049,3
321085,3
310859,3
376859,3
210489,3
210835,3
211951,3
571196,3
527910,3
211510,3
281011,3
670910,3
675910,3
160191,3
971510,3
671101,3
621191,3
201196,3
864791,3
901151,3
608101,3
910456,3
971810,3
574310,3
107451,3
210461,3
601110,3
974101,3
67411,3
563891,3
527896,3
862491,3
392851,3
629101,3
532896,3
157089,3
820496,3
524896,3
320859,3
209106,3
460191,3
641191,3
890451,3
604101,3
52489,3
861491,3
611891,3
394851,3
649101,3
192851,3
390856,3
390481,3
650831,3
100951,3
209611,3
564910,3
905101,3
601011,3
190851,3
396852,3
910486,3
391085,3
510839,3
101195,3
971410,3
901181,3
574810,3
107491,3
578110,3
510836,3
874310,3
378610,3
657931,3
610951,3
107981,3
310095,3
107531,3
117105,3
310961,3
576921,3
521096,3
210591,3
211106,3
609107,3
562910,3
520961,3
860910,3
390510,3
910561,3
978101,3
573101,3
107511,3
210611,3
560107,3
971011,3
671189,3
10896,4
516892,4
510496,4
511089,4
110859,4
111910,4
516893,4
532897,4
836492,4
153689,4
369852,4
536910,4
110496,4
310196,4
310119,4
610459,4
311410,4
831049,4
361085,4
326859,4
610489,4
910835,4
611951,4
531196,4
537910,4
611510,4
381011,4
576891,4
102893,4
876493,4
379856,4
103897,4
102497,4
510289,4
102857,4
112910,4
476192,4
806119,4
879452,4
976410,4
152689,4
502897,4
180649,4
754689,4
130985,4
506910,4
179853,4
109857,4
379482,4
675832,4
371095,4
510296,4
876910,4
379510,4
761011,4
310096,4
210596,4
121019,4
210159,4
211110,4
761192,4
821079,4
210115,4
211810,4
310459,4
876459,4
210189,4
210435,4
211451,4
971146,4
271110,4
28411,4
421019,4
821045,4
57689,4
131085,4
321048,4
621083,4
711962,4
136859,4
310489,4
610835,4
311951,4
176859,4
102859,4
376489,4
130685,4
679835,4
376951,4
210149,4
210118,4
210485,4
211491,4
310815,4
276835,4
210438,4
210863,4
621193,4
371195,4
211981,4
327951,4
211531,4
281051,4
101192,4
871196,4
150796,4
371159,4
578106,4
279106,4
571096,4
827910,4
520910,4
327510,4
271011,4
311510,4
371156,4
211310,4
285111,4
578611,4
241011,4
528107,4
291186,4
672910,4
210096,4
160491,4
970510,4
670101,4
160591,4
973510,4
675101,4
162091,4
120196,4
764191,4
190151,4
601101,4
910156,4
975810,4
571310,4
107151,4
210161,4
160110,4
971101,4
467111,4
631191,4
271196,4
862791,4
921151,4
628101,4
321196,4
870119,4
824796,4
201159,4
208106,4
164791,4
824109,4
461791,4
611091,4
894751,4
647101,4
901156,4
501131,4
100851,4
208611,4
964810,4
908101,4
60911,4
896452,4
910186,4
910115,4
510439,4
101145,4
970810,4
975410,4
190181,4
571810,4
107191,4
574110,4
510436,4
871310,4
374610,4
957431,4
610451,4
107181,4
100115,4
107431,4
11745,4
310461,4
976421,4
210116,4
210491,4
21146,4
601107,4
67111,4
621110,4
201161,4
964710,4
901110,4
60811,4
910461,4
574101,4
107411,4
210411,4
60117,4
97411,4
167489,4
561891,4
523896,4
863491,4
396851,4
639101,4
537896,4
571089,4
827496,4
327859,4
462191,4
892451,4
624101,4
52789,4
193851,4
397856,4
392481,4
652831,4
102951,4
279611,4
925101,4
621011,4
513896,4
153789,4
832496,4
362859,4
329106,4
157289,4
510089,4
187049,4
750489,4
137085,4
570910,4
420196,4
241196,4
820459,4
